gene,rho,pval
ENSG00000115221.9,0.16636846821661233,5.242151961211641e-4
ENSG00000111711.8,0.16630132703352143,5.269909728102551e-4
ENSG00000047621.10,0.16624550696691173,5.293090919873496e-4
ENSG00000095587.8,0.16611041310069452,5.349585722533209e-4
ENSG00000002587.8,0.16579311398372196,5.484485855655571e-4
ENSG00000054598.6,0.16578636713839337,5.487388275403508e-4
ENSG00000100528.10,0.1656934524282443,5.527504474135582e-4
ENSG00000116815.14,0.165578313678543,5.577593632623662e-4
ENSG00000109654.13,0.16535746526578382,5.674850983045076e-4
ENSG00000100346.16,0.1653038837774802,5.698683285055067e-4
ENSG00000054983.15,0.16530057050734395,5.700160026389477e-4
ENSG00000117505.11,0.16528372849272913,5.707672089700494e-4
ENSG00000102010.13,0.16523314745310946,5.730288069029539e-4
ENSG00000071205.10,0.16501317799065798,5.829612076454991e-4
ENSG00000118298.9,0.1650043170330579,5.833646381295522e-4
ENSG00000094796.4,0.16500095836823764,5.835176224426624e-4
ENSG00000106537.7,0.1649996447776847,5.835774654945599e-4
ENSG00000033178.11,0.1645547412916437,6.041766196478041e-4
ENSG00000113889.10,0.16454685448004447,6.045477904680349e-4
ENSG00000070729.12,0.16409175601663115,6.263274285377041e-4
ENSG00000089775.10,0.16387956883819424,6.367287425649725e-4
ENSG00000116406.17,0.1637075920533728,6.452761915221569e-4
ENSG00000118507.14,0.1635750449405825,6.519363718108706e-4
ENSG00000118137.8,0.16356494730600094,6.524463566783093e-4
ENSG00000060709.12,0.16348769838494076,6.56360092689261e-4
ENSG00000108176.13,0.16344490130164094,6.585377160641583e-4
ENSG00000107614.20,0.163384279180394,6.616337817366946e-4
ENSG00000112053.12,0.16332713855721503,6.645643843702965e-4
ENSG00000113319.10,0.16265847153037463,6.997642444411774e-4
ENSG00000066230.9,0.16242860439942872,7.122583332262702e-4
ENSG00000102104.8,0.16232455601614879,7.179813610975972e-4
ENSG00000080293.8,0.16215983130867967,7.271289155897089e-4
ENSG00000101773.15,0.16197812000333098,7.37344851175666e-4
ENSG00000120051.13,0.16191501938106628,7.409233759918173e-4
ENSG00000105971.13,0.16189247147531885,7.422059926199955e-4
ENSG00000106686.15,0.16175461620432777,7.500925544195269e-4
ENSG00000047597.5,0.16171409885320634,7.524252148511367e-4
ENSG00000105679.7,0.1615538381426146,7.617176667224928e-4
ENSG00000065618.15,0.16124619175844213,7.7985426745918e-4
ENSG00000110002.14,0.16111229914148925,7.878716759104679e-4
ENSG00000113615.11,0.16080473675221515,8.065778694152656e-4
ENSG00000114771.12,0.1607036517820102,8.128150556954575e-4
ENSG00000049768.13,0.1606990830332189,8.130980090754005e-4
ENSG00000011295.14,0.1605684850630031,8.212248621728482e-4
ENSG00000104332.10,0.16056147820891462,8.216630002580744e-4
ENSG00000111218.10,0.16046335914117799,8.278211233687374e-4
ENSG00000089116.3,0.16045008891390095,8.286572535232488e-4
ENSG00000037749.10,0.16027470610786887,8.397813577862748e-4
ENSG00000076864.18,0.16016582450566536,8.467567286451242e-4
ENSG00000112379.8,0.15990538793698397,8.636590742113563e-4
ENSG00000081148.11,0.159763206161437,8.730177079047406e-4
ENSG00000119541.8,0.15950955923044602,8.899461802056946e-4
ENSG00000081923.9,0.15949115076745227,8.911864921014591e-4
ENSG00000116194.11,0.15943137160141774,8.952252689080261e-4
ENSG00000072571.18,0.15935320689493598,9.005317084430642e-4
ENSG00000113073.13,0.1593304702919943,9.020806944838786e-4
ENSG00000110934.9,0.15911808403929784,9.166693346908665e-4
ENSG00000060558.3,0.159115142508823,9.168729070021691e-4
ENSG00000083622.8,0.1587376906665681,9.433440406225028e-4
ENSG00000104093.12,0.15860222638601393,9.530150879625479e-4
ENSG00000101574.13,0.1584111113500977,9.668148346363157e-4
ENSG00000104154.6,0.15795501584833058,0.0010004963983262579
ENSG00000105852.9,0.15785831816701276,0.0010077749537222751
ENSG00000119969.13,0.15773173502020527,0.0010173768505794395
ENSG00000062716.9,0.1573615404838109,0.001045944096589514
ENSG00000051825.13,0.15723545344230777,0.001055841641005185
ENSG00000103544.13,0.15690446109506742,0.0010822360906889488
ENSG00000110244.6,0.15678468611699886,0.001091936259249234
ENSG00000065615.12,0.15670184122373088,0.0010986923943351386
ENSG00000114405.9,0.15664788067212249,0.001103113659230849
ENSG00000104415.12,0.1566180773177506,0.0011055626234918268
ENSG00000110013.11,0.15660257487542056,0.0011068384507095358
ENSG00000099617.3,0.15657681552230523,0.0011089614063378266
ENSG00000104290.9,0.15652852167281026,0.0011129516554237691
ENSG00000116514.15,0.15643625303920738,0.0011206120986857833
ENSG00000089356.15,0.15619774008208676,0.0011406398710279134
ENSG00000105639.17,0.15603807666503255,0.0011542303714971013
ENSG00000104687.11,0.15603180919073836,0.0011547668865490937
ENSG00000066557.5,0.15590338795427422,0.001165810832643485
ENSG00000065833.8,0.15586939555650076,0.0011687503412102461
ENSG00000007129.16,0.15571782452313845,0.0011819407691549054
ENSG00000107864.13,0.15555441810959017,0.0011963146075661887
ENSG00000105792.18,0.15526640117257937,0.0012220420719663565
ENSG00000066336.10,0.1550738358519965,0.001239526215903064
ENSG00000064201.14,0.15487031345923777,0.0012582552024945949
ENSG00000100365.13,0.1547256882417458,0.0012717220915860923
ENSG00000116183.9,0.15468029505037392,0.0012759761748962128
ENSG00000113520.9,0.15460389530777047,0.001283165646266623
ENSG00000105650.20,0.15409213618246453,0.0013322927420287892
ENSG00000106034.16,0.1540584818142554,0.0013355832756332207
ENSG00000092010.13,0.15403857459913978,0.0013375332058419595
ENSG00000048740.16,0.1539263988621563,0.0013485699364752808
ENSG00000104313.16,0.15354280321326624,0.00138694678069819
ENSG00000013293.5,0.15298007700285554,0.0014450631760244254
ENSG00000081019.12,0.15293544168267656,0.0014497673857414492
ENSG00000115361.6,0.15219660839101676,0.001529705931996737
ENSG00000100628.10,0.15212323844806938,0.0015378611569340085
ENSG00000068796.15,0.1520871323998853,0.001541889053274491
ENSG00000100095.17,0.15208224454757086,0.0015424350727321014
ENSG00000101247.16,0.15202980734350371,0.0015483039793406787
ENSG00000103253.16,0.15192004610627896,0.0015606551358349136
ENSG00000015285.9,0.15175441193730818,0.0015794647649494998
ENSG00000086548.8,0.15171525866772184,0.0016007978362474649
ENSG00000105376.4,0.15161978058503284,0.00159490666318695
ENSG00000100196.9,0.15150961720129733,0.0016076450338023518
ENSG00000091622.14,0.15141081004719228,0.0016191495811693727
ENSG00000112210.10,0.15111226388188995,0.0016543709035175254
ENSG00000103832.10,0.15102883733777567,0.0016643380692733507
ENSG00000069956.10,0.15088054864919548,0.0016821904748063508
ENSG00000104660.16,0.1508468970267398,0.001686266139066659
ENSG00000107798.16,0.1507169274005107,0.0017020923447551857
ENSG00000092470.10,0.15053459242356756,0.0017245245249169038
ENSG00000063015.18,0.1503462162216555,0.0017479841966935477
ENSG00000119900.7,0.1503079407513953,0.0017527864778088024
ENSG00000065243.17,0.14972956816005412,0.0018268394312225468
ENSG00000102683.7,0.1492370530891401,0.0018921462110074627
ENSG00000112218.8,0.1489853553177145,0.0019263396549766278
ENSG00000047617.13,0.14825480417247203,0.0020288131095342735
ENSG00000111291.7,0.14804575759550756,0.002059039692194808
ENSG00000101782.13,0.1478108533138014,0.002093495950137859
ENSG00000104447.10,0.14766116726605566,0.0021157262724646633
ENSG00000113742.11,0.1476420484301663,0.002118581151073285
ENSG00000110675.11,0.14748701506740675,0.0021418615047077458
ENSG00000109586.10,0.14734227517019355,0.0021638068879738597
ENSG00000074695.5,0.14725712514956532,0.0021768130605353494
ENSG00000116652.6,0.1471810342669754,0.0021884958806346966
ENSG00000021461.15,0.14712126012330431,0.002197713600992642
ENSG00000100433.14,0.14683702859177522,0.0022420318043691024
ENSG00000111780.8,0.14665624273996067,0.0022706434644983657
ENSG00000115353.9,0.14632346897063062,0.002324182174594792
ENSG00000100253.11,0.14624997815734428,0.0023361600584692523
ENSG00000114646.8,0.146111923715023,0.0023588132480373185
ENSG00000116147.15,0.14608422440596652,0.0023633824646356583
ENSG00000078579.8,0.14553527910600725,0.002455617320685867
ENSG00000100206.8,0.1449849228240455,0.002551373129404801
ENSG00000080200.8,0.1449668100173983,0.0025545816225058015
ENSG00000109193.9,0.14466137713883678,0.0026092425656188945
ENSG00000019991.14,0.14464378668945582,0.0026124228065974014
ENSG00000107187.14,0.1444890470329788,0.0026405512865360424
ENSG00000000971.14,0.14427870949756216,0.0026792287099223658
ENSG00000106328.9,0.14423667924121736,0.0026870189176655223
ENSG00000116833.12,0.144140440940961,0.002704934202249235
ENSG00000109265.11,0.14382826135646548,0.002763799312327218
ENSG00000108239.8,0.1436875017080998,0.002790720650971662
ENSG00000079257.6,0.14333865343918456,0.002858472236007328
ENSG00000118997.12,0.14327547768210872,0.0028709007671013555
ENSG00000078795.15,0.1430769927618095,0.002910269111495277
ENSG00000079689.12,0.14288981089340358,0.0029478447669474897
ENSG00000008394.11,0.14272040151819052,0.0029822324518992624
ENSG00000118972.1,0.1425741918972818,0.0030122036910688807
ENSG00000077279.15,0.14256704622289654,0.0030136754631583324
ENSG00000038295.6,0.14251314145918886,0.003024799140088479
ENSG00000116791.12,0.1424238740756191,0.003043302275306139
ENSG00000011083.7,0.1419387186047038,0.0031456750687320666
ENSG00000113356.9,0.14192009800808544,0.003149665823406695
ENSG00000108187.14,0.14189175669355866,0.003155748743681958
ENSG00000114547.8,0.14187413129502502,0.003159537077562901
ENSG00000089723.8,0.14186506646994637,0.0031614870435671644
ENSG00000091129.18,0.14174031666102743,0.003188433670638576
ENSG00000118503.13,0.14163430131505017,0.0032114973235439484
ENSG00000114107.7,0.14159102028615467,0.003220956588315702
ENSG00000115935.15,0.14098181127789672,0.0033568132194663454
ENSG00000100142.13,0.1409728151159597,0.00335885779726094
ENSG00000005981.11,0.14031663007959994,0.003511073294604755
ENSG00000116132.10,0.1402492918397459,0.0035270424425334953
ENSG00000113594.8,0.13955835016788212,0.0036947436889951096
ENSG00000119608.11,0.13919581678210904,0.003785595545235367
ENSG00000102471.12,0.13887551600914191,0.0038675419491005724
ENSG00000107201.8,0.13837206099964297,0.00399959653217187
ENSG00000101951.15,0.13823592086250644,0.004035999556487624
ENSG00000111879.17,0.1381549689576284,0.004057787424948504
ENSG00000074370.16,0.1380503128393522,0.004086112843680443
ENSG00000115525.15,0.13766859738369525,0.004190946920704399
ENSG00000100362.11,0.13764812939487214,0.004196636317144682
ENSG00000077254.13,0.13760917379510204,0.004207483926234252
ENSG00000111886.10,0.13759116428287047,0.004212507432080875
ENSG00000117598.10,0.13756434792321867,0.004219997533642297
ENSG00000118432.12,0.13749751776199487,0.004238716335048695
ENSG00000115355.14,0.137420835667435,0.004260287044971975
ENSG00000072657.7,0.13724830418769562,0.00430918336336524
ENSG00000101883.4,0.13720192887617255,0.004322412547007972
ENSG00000050405.12,0.13697199371961333,0.004388548215469277
ENSG00000076641.4,0.13697171344136613,0.004388629385889448
ENSG00000056487.14,0.13691915750791572,0.004403873918254411
ENSG00000071991.7,0.13683134347465561,0.004429452268624039
ENSG00000068366.18,0.13661938598150963,0.004491744572427698
ENSG00000077800.10,0.13647067642080757,0.004535919869197272
ENSG00000112208.11,0.13645763212207093,0.004539813423932592
ENSG00000119915.4,0.13640956821458136,0.004554185931236271
ENSG00000111727.10,0.13626989088895344,0.004596186919484502
ENSG00000095585.15,0.13616945410223658,0.004626603991645754
ENSG00000078142.10,0.13608664561234862,0.004651818860112218
ENSG00000111962.7,0.13605681610839945,0.004660932162854978
ENSG00000111181.11,0.13583413226683871,0.004729475557841406
ENSG00000108231.10,0.13562407769416426,0.004794963534786147
ENSG00000005513.9,0.13545782996784414,0.004847372482118787
ENSG00000034239.9,0.13538182513040237,0.0048715042887585895
ENSG00000066468.19,0.13534152553403034,0.004884343442056818
ENSG00000007001.11,0.13530421566567818,0.004896257274850906
ENSG00000107742.11,0.13528061603552743,0.004903806656063089
ENSG00000110693.14,0.1350959690183352,0.0049632372800316946
ENSG00000111696.10,0.13482390000210384,0.005051988758771685
ENSG00000116031.8,0.13452777642118097,0.005150209778523314
ENSG00000109956.11,0.1343830435475294,0.005198838977356005
ENSG00000004846.15,0.13412787252755895,0.0052855825088947185
ENSG00000119660.4,0.1340693949773804,0.005305644096851226
ENSG00000106560.9,0.13404342594453383,0.005314575111799646
ENSG00000111837.10,0.13374992901902166,0.005416456361189088
ENSG00000118271.8,0.13366286710446465,0.005447014165467435
ENSG00000118276.10,0.13361968585703038,0.005462227782521607
ENSG00000101846.6,0.13345177100861294,0.005521751501447717
ENSG00000082497.10,0.13342000251494154,0.005533078438070142
ENSG00000118702.8,0.1330255618378396,0.00567546534510688
ENSG00000075651.14,0.13281301434493292,0.0057535495023030726
ENSG00000108551.4,0.13280944640288897,0.005754868465428724
ENSG00000118564.13,0.13276203453204266,0.0057724210499126745
ENSG00000051523.9,0.13268100328419966,0.005802531421955844
ENSG00000118971.6,0.13230647087769892,0.005943545227482587
ENSG00000064835.9,0.1321493447619273,0.006003614983164461
ENSG00000100987.13,0.1320216808199777,0.0060528220077155056
ENSG00000064225.11,0.13165536691544702,0.006196030777108364
ENSG00000117115.11,0.13147095275951487,0.006269270935156273
ENSG00000004948.12,0.13105180006393738,0.006438633736713943
ENSG00000111834.11,0.13101961032399426,0.00645180838122744
ENSG00000116741.7,0.13095554902319015,0.006478099374127229
ENSG00000075043.16,0.1309058712162706,0.006498553398811269
ENSG00000104894.10,0.1308549626493017,0.006519574207681517
ENSG00000103546.17,0.1308252937326641,0.006531852978211617
ENSG00000077080.8,0.130416895804827,0.006702991366089512
ENSG00000112297.13,0.13038541738759865,0.0067163475924049325
ENSG00000109132.6,0.13034446880746162,0.006733757661795499
ENSG00000108932.10,0.13005148126471705,0.006859510725949819
ENSG00000088827.11,0.13004730085491273,0.006861320111791694
ENSG00000069667.14,0.12996415324278462,0.006897397361456357
ENSG00000075303.11,0.12985999718847882,0.006942829600787196
ENSG00000108381.9,0.12982237369344257,0.006959306479873529
ENSG00000007312.11,0.12980984892893765,0.006964799350329941
ENSG00000114450.8,0.12980464347866952,0.0069670833979201706
ENSG00000082269.15,0.12924260675915114,0.00721767327920557
ENSG00000026652.12,0.12922602920853662,0.007225185408792386
ENSG00000111816.7,0.12912193880119555,0.007272514055052687
ENSG00000039139.9,0.12905945667223712,0.007301056890556228
ENSG00000117620.11,0.12886794292432097,0.007389168473898047
ENSG00000105707.12,0.12885743616959247,0.007394029807670209
ENSG00000086506.2,0.12880198073353025,0.007419735686669273
ENSG00000068781.19,0.12871016255739098,0.007462472845790614
ENSG00000110876.9,0.12867599256042986,0.00747843349878665
ENSG00000070886.9,0.1284919929864287,0.007564904430362531
ENSG00000088756.11,0.12837360561588723,0.007621011984982983
ENSG00000079101.15,0.1283404558853148,0.007636789174333134
ENSG00000064787.11,0.12825367876578828,0.0076782278667390765
ENSG00000117054.12,0.1282158938382852,0.007696333983500184
ENSG00000023171.13,0.12795439890873953,0.007822687984745388
ENSG00000112237.11,0.12794696062910438,0.007826309083773979
ENSG00000105889.13,0.12763109072576934,0.007981468400617885
ENSG00000119973.4,0.12721072084820104,0.008192214726358314
ENSG00000021488.11,0.12696651307959195,0.008316910856731438
ENSG00000112212.10,0.12655770586860202,0.008529444680945065
ENSG00000101680.12,0.12635767010698196,0.008635193413421852
ENSG00000101278.6,0.1259476204206433,0.008855623363424589
ENSG00000036473.6,0.12586787770082564,0.008899067750439665
ENSG00000109424.3,0.1254065612073366,0.009154139411672719
ENSG00000003989.15,0.12539010497248565,0.009163357342416622
ENSG00000111249.12,0.125268073723498,0.009231970935100847
ENSG00000101596.13,0.12518350824491867,0.009279786572143924
ENSG00000117151.11,0.12495308657406645,0.009411192650863992
ENSG00000111339.9,0.12430431843306186,0.009790103392668306
ENSG00000100314.3,0.12421690369531263,0.00984217989396922
ENSG00000000005.5,0.12402154123912566,0.009959455266386967
ENSG00000060982.13,0.12374330408511003,0.010128621176311815
ENSG00000105877.16,0.12369668875884651,0.010157210914914193
ENSG00000104756.14,0.1234823451827003,0.01028959394991898
ENSG00000117528.10,0.12319704850482668,0.010468172161835352
ENSG00000105219.7,0.12307477397113809,0.010545545964407304
ENSG00000047365.10,0.12304283964492034,0.010565836909247091
ENSG00000101639.17,0.12296118801499578,0.010617875469803228
ENSG00000006659.11,0.12287180307008626,0.010675102969876941
ENSG00000112874.8,0.12240988147403585,0.010975219412098603
ENSG00000048052.20,0.12229928378068339,0.01104817537439083
ENSG00000091704.8,0.12199226283036033,0.011252957415560826
ENSG00000089041.15,0.12184321764158801,0.011353575754578349
ENSG00000118520.12,0.12163458562640847,0.011495756988899363
ENSG00000102678.6,0.1215491397955201,0.011554440760862456
ENSG00000083457.10,0.1215264177686756,0.01157009065671289
ENSG00000106258.12,0.12120260364634089,0.011795164681940905
ENSG00000085491.14,0.12106626697895671,0.011891080241524096
ENSG00000100644.15,0.12105871386367514,0.011896414099393517
ENSG00000079156.15,0.12099142801763962,0.01194402338525808
ENSG00000013725.13,0.12084069203388234,0.0120512907055659
ENSG00000091157.12,0.12083374285944909,0.012056256357652903
ENSG00000107159.11,0.12032451963882944,0.012425084930481218
ENSG00000108405.3,0.12027289596284596,0.012463026039810601
ENSG00000053524.10,0.12023846912186571,0.012488385030338134
ENSG00000060140.7,0.12017489471143433,0.012535333970728717
ENSG00000065923.8,0.12015633876553466,0.012549066643294983
ENSG00000106772.16,0.1197369734500866,0.012862985780851969
ENSG00000113924.10,0.11972542776219937,0.012871725467140603
ENSG00000075673.10,0.11919022746439867,0.01328264311818839
ENSG00000112799.7,0.11915880508121458,0.013307123897793236
ENSG00000064651.12,0.11903759206691344,0.0134019321836254
ENSG00000070731.8,0.11900093781221915,0.013430718673489711
ENSG00000078081.6,0.11898559316449829,0.013442785782065144
ENSG00000086619.12,0.11872300486881171,0.013650771297197438
ENSG00000085514.14,0.11862004734163638,0.013733089607873674
ENSG00000081051.6,0.11831436807472813,0.013980070984927097
ENSG00000112486.13,0.11821196239934245,0.014063681588004463
ENSG00000113327.13,0.11811402189929673,0.014144057648307801
ENSG00000116667.11,0.118030565177888,0.014212865880804644
ENSG00000111404.5,0.11756454227016915,0.014602527778295973
ENSG00000056291.16,0.11737783839121206,0.01476125311853683
ENSG00000020219.9,0.11731512431870092,0.014814908086320707
ENSG00000078124.10,0.11719032992085036,0.014922185504281243
ENSG00000114127.9,0.11676295648366156,0.015294754386766566
ENSG00000103534.15,0.11595450184886932,0.016021907178831157
ENSG00000119782.12,0.11562530558102678,0.016326567270966274
ENSG00000113492.12,0.11549172795723485,0.016451628243173352
ENSG00000117500.11,0.1152805361430335,0.01665106601985634
ENSG00000003987.12,0.11497412030575202,0.016944188691806285
ENSG00000057704.9,0.11474682964479778,0.017164524510575936
ENSG00000101448.12,0.11467034268122951,0.01723923223968958
ENSG00000109163.6,0.11459696101080295,0.017311173891524166
ENSG00000118492.15,0.11423086896031107,0.017674015020908176
ENSG00000100678.17,0.11422353084933472,0.01768135536479304
ENSG00000072274.11,0.11399705068081661,0.017909217432353658
ENSG00000111885.6,0.11382723101285225,0.018081751006278454
ENSG00000103023.10,0.11373636303158034,0.01817466556152465
ENSG00000065809.12,0.11266814526213967,0.019298569405709457
ENSG00000007908.14,0.11213897693455986,0.019877405305829352
ENSG00000069974.14,0.1118532745216104,0.020196158172445095
ENSG00000091972.17,0.11168128925275005,0.020390174298206633
ENSG00000116783.13,0.11162332183855966,0.020455931230352012
ENSG00000003096.12,0.1114923326429439,0.020605201593665662
ENSG00000102854.13,0.1114918431593913,0.020605761160997226
ENSG00000118985.13,0.11135027446219084,0.020768154692577184
ENSG00000110723.10,0.11119093219222827,0.020952265097178492
ENSG00000104826.10,0.11088576980600512,0.02130882121801799
ENSG00000112333.10,0.11025711255229886,0.022059984265927667
ENSG00000101251.10,0.11025371795167872,0.02206410188761335
ENSG00000084734.7,0.10997860878385304,0.022400029463431705
ENSG00000101977.18,0.10987138405808476,0.022532153403502543
ENSG00000112319.16,0.10958217996261267,0.022891885834680773
ENSG00000104765.13,0.1095404379639507,0.022944215889225565
ENSG00000091106.17,0.10936164330801741,0.023169535963571443
ENSG00000090339.7,0.1092356469398791,0.02332946646516255
ENSG00000102174.8,0.10911496530450997,0.023483545342916363
ENSG00000105122.11,0.10911488513732279,0.02348364798724437
ENSG00000108984.12,0.10908508272562133,0.02352183324290713
ENSG00000012124.13,0.10907122566652962,0.02353960630552613
ENSG00000002745.11,0.10871467003969701,0.024000935255497836
ENSG00000109101.6,0.108573910542093,0.02418519618727858
ENSG00000053747.14,0.10824186851284451,0.024624703252406992
ENSG00000106302.8,0.10615278408397111,0.027551179631110447
ENSG00000105398.3,0.10578891386673353,0.02809034925379367
ENSG00000003137.7,0.10567941225931515,0.028254368387956117
ENSG00000100784.8,0.10546690456217168,0.02857502471293931
ENSG00000107968.8,0.10545544652760129,0.028592402314545375
ENSG00000055732.11,0.1053109784126657,0.028812286312452907
ENSG00000062096.13,0.10511608639181372,0.029111214353756944
ENSG00000105610.4,0.104810680705984,0.029584998647963753
ENSG00000004838.12,0.10471335840271288,0.02973735927866163
ENSG00000112137.15,0.10452980215859412,0.0300265517686591
ENSG00000027697.11,0.10436202260197945,0.030292991933537884
ENSG00000101958.12,0.10429874211958626,0.030394008085421
ENSG00000072858.9,0.10347735450007312,0.03173159403601902
ENSG00000111817.15,0.10332274470157653,0.031988913902502344
ENSG00000114757.17,0.1032336736372367,0.03213796411531238
ENSG00000005102.11,0.10303018453461935,0.03248070649170034
ENSG00000069812.10,0.10302102956794894,0.03249619952548978
ENSG00000105467.7,0.10294047584240536,0.03263279347830985
ENSG00000000938.11,0.10273206909939309,0.032988461947026815
ENSG00000080709.13,0.1025137494411869,0.03336458901925966
ENSG00000106714.16,0.10213840636895241,0.034019788153732036
ENSG00000107249.20,0.10210164683424,0.03408454092957328
ENSG00000108561.7,0.10209285932580424,0.034100035868708675
ENSG00000106128.17,0.10180756137088286,0.03460636887471668
ENSG00000111245.13,0.10180423484352621,0.0346123101751434
ENSG00000115850.8,0.1017336814086397,0.03473852584688778
ENSG00000107593.16,0.10169282621649153,0.03481179214846037
ENSG00000082397.14,0.10162304859636678,0.034937229607538534
ENSG00000111701.6,0.10158432150098815,0.035007014125704394
ENSG00000050767.14,0.10147340711318008,0.03520753346234939
ENSG00000115138.9,0.10092557593415422,0.03621233053452286
ENSG00000071575.10,0.10091914384947923,0.036224271041257604
ENSG00000094963.12,0.09997059539806957,0.03802215026203008
ENSG00000093072.14,0.09995837746784611,0.03804579270891741
ENSG00000086300.14,0.09948927285689185,0.038963007225026026
ENSG00000011600.10,0.09943044411145557,0.03907934191412796
ENSG00000101265.14,0.09905701931245214,0.03982467067502876
ENSG00000114248.8,0.09884438366597662,0.040254421604720175
ENSG00000007933.11,0.09833442251081137,0.04130108249185129
ENSG00000109181.10,0.09783020399981227,0.042358447468037706
ENSG00000113369.7,0.09749684768257018,0.043069965276469946
ENSG00000108590.9,0.09672167938108653,0.04476348531196077
ENSG00000101638.12,0.0965550883631547,0.04513465424096051
ENSG00000021355.11,0.09627812134040105,0.045757465574507966
ENSG00000107954.9,0.09581854304978381,0.04680682568496898
ENSG00000080166.14,0.09520128248555777,0.04824790907865833
ENSG00000105048.15,0.0947989477399116,0.04920706860244857
ENSG00000113525.8,0.0944100846679343,0.05014921334249303
ENSG00000118113.10,0.09410659975331923,0.050894929152003957
ENSG00000116882.13,0.09377327391465447,0.05172461075191787
ENSG00000115616.2,0.09355045052828746,0.05228550617031996
ENSG00000091137.10,0.09290198412118528,0.053946745069284374
ENSG00000104626.13,0.09284410355376552,0.05409713401856653
ENSG00000099769.5,0.09238923448642929,0.055291181044901494
ENSG00000119913.4,0.09232384954700738,0.055464604753952665
ENSG00000110203.7,0.09214197426412239,0.05594937860794102
ENSG00000108950.10,0.0919541625700382,0.05645366078591395
ENSG00000069764.8,0.09150092223110491,0.057686173113720325
ENSG00000010310.7,0.0914149191788254,0.057922542325844706
ENSG00000119508.16,0.09137494925341896,0.058032667641731046
ENSG00000066926.9,0.0913681431222886,0.058051437188775416
ENSG00000119698.10,0.09120658414786635,0.058498452951717066
ENSG00000007062.10,0.09089457611840002,0.05936980913688522
ENSG00000113805.8,0.09011700996562153,0.06158813052646607
ENSG00000009694.12,0.08948078322351444,0.06345369311341084
ENSG00000107859.8,0.08927479329980603,0.06406758185824656
ENSG00000070526.13,0.08894910015959401,0.06504817412523038
ENSG00000109794.12,0.0889318807338166,0.06510035961755462
ENSG00000115592.10,0.088745061563377,0.06566875204133975
ENSG00000089101.16,0.08855250371414795,0.06625886422059053
ENSG00000049130.12,0.08816493065934003,0.06745982067538565
ENSG00000100290.2,0.0878142091966458,0.06856191522472377
ENSG00000102313.8,0.08780418290204328,0.06859363702406515
ENSG00000052850.5,0.08776858863474489,0.06870634942539472
ENSG00000009724.15,0.0877352886173375,0.06881193415822143
ENSG00000111846.14,0.0874000403608635,0.06988232878887701
ENSG00000112706.10,0.0872558651057061,0.07034682670278511
ENSG00000113100.8,0.08720706196720844,0.07050462931137604
ENSG00000049089.12,0.086994448734758,0.07119548360747596
ENSG00000105835.10,0.08690978110587816,0.0714721332060896
ENSG00000081985.9,0.08670471975047846,0.07214580564491445
ENSG00000119686.8,0.0864696026180813,0.07292458553350982
ENSG00000117601.12,0.08581884125951013,0.07511590579093184
ENSG00000116981.3,0.08510401722193169,0.07758438473352466
ENSG00000069018.16,0.0850579063058058,0.07774585256306678
ENSG00000115295.18,0.08494584777143029,0.07813938782063064
ENSG00000111912.17,0.08487363882482223,0.07839383150467123
ENSG00000115085.12,0.08472751225838526,0.07891079563821393
ENSG00000118515.10,0.08424567468396649,0.08063504188420927
ENSG00000101349.15,0.08386359134242309,0.08202388771604294
ENSG00000043591.5,0.08356851636383973,0.08310964222738791
ENSG00000109272.3,0.08263587064304878,0.08661788281026679
ENSG00000065413.15,0.08262770794108407,0.08664910563102517
ENSG00000102239.4,0.08253500468741756,0.08700433689807835
ENSG00000049247.12,0.08230444004694651,0.08789292274276543
ENSG00000057657.13,0.08213111206673228,0.08856571170800408
ENSG00000042813.6,0.08209147084680567,0.08872016255645356
ENSG00000074966.9,0.0819991914509805,0.08908054109239763
ENSG00000019186.8,0.08159663212701761,0.0906664215314511
ENSG00000011590.12,0.08100120300193484,0.09305351788413908
ENSG00000068985.4,0.08085082872246069,0.09366425592564794
ENSG00000113303.10,0.08025474595051857,0.09611680354430835
ENSG00000105392.14,0.0797831608755801,0.0980931750676263
ENSG00000103449.10,0.07972234481117675,0.09835038800115063
ENSG00000101200.5,0.07967500517212951,0.09855097558573972
ENSG00000113580.13,0.07886186097060074,0.10204750583027393
ENSG00000104951.14,0.07846930198685294,0.10377037165194795
ENSG00000029534.18,0.07843006354181789,0.10394384034965365
ENSG00000114251.12,0.07817616867976987,0.10507183609677508
ENSG00000084674.12,0.07789201082466247,0.10634574143822162
ENSG00000105605.6,0.07786568355274362,0.10646438395368502
ENSG00000082212.10,0.07786139578456519,0.10648371646067177
ENSG00000015568.11,0.0778493477404578,0.10653805301331282
ENSG00000099958.13,0.07753679128576933,0.10795534813586506
ENSG00000102934.8,0.07741600325202865,0.10850703288949552
ENSG00000012779.9,0.077154035433605,0.10971117691929028
ENSG00000101695.7,0.07705947684735244,0.11014839485211295
ENSG00000083720.11,0.07674726117709257,0.11160175905433675
ENSG00000101204.14,0.0766171503496427,0.11221185825255495
ENSG00000111860.12,0.07656708927073277,0.1124472953558257
ENSG00000100342.19,0.07612784155941499,0.11452975324794382
ENSG00000072818.10,0.07605438447312063,0.11488094378207109
ENSG00000107831.11,0.0750517345015244,0.11975935952516294
ENSG00000078328.18,0.07503064351576794,0.11986368810468224
ENSG00000024526.15,0.07495676340949761,0.1202297026265139
